timestamp,ip,method,path,status,bytes,user_agent,,
02/Mar/2026:17:29:01 +0000,10.0.4.68,GET,/static/main.js,200,1503,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:19:24:02 +0000,10.0.4.225,GET,/api/users,301,2541,Mozilla/5.0 (X11,legit,
01/Mar/2026:13:13:58 +0000,10.0.5.44,GET,/dashboard,200,14657,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:12:18:23 +0000,10.0.2.42,GET,/api/reports,200,4796,Mozilla/5.0 (X11,legit,
14/Mar/2026:14:04:30 +0000,10.0.4.23,GET,/api/reports,200,2279,Mozilla/5.0 (X11,legit,
13/Mar/2026:02:07:59 +0000,10.0.1.36,GET,/login,200,2312,Mozilla/5.0 (X11,legit,
03/Mar/2026:08:16:02 +0000,10.0.4.57,GET,/api/reports,200,11879,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:23:18:20 +0000,10.0.3.138,GET,/login,200,202,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:00:15:32 +0000,10.0.3.230,GET,/favicon.ico,200,10924,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:09:19:22 +0000,10.0.0.219,GET,/dashboard,404,6526,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:04:33:46 +0000,10.0.5.177,GET,/static/main.js,200,7086,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:19:56:48 +0000,10.0.5.150,GET,/index.html,301,13195,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:02:20:22 +0000,10.0.3.57,GET,/index.html,200,5820,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:18:28:51 +0000,10.0.4.76,GET,/api/users,200,9482,Mozilla/5.0 (X11,legit,
10/Mar/2026:00:38:39 +0000,10.0.5.214,GET,/dashboard,200,8236,Mozilla/5.0 (X11,legit,
12/Mar/2026:11:05:27 +0000,10.0.2.17,POST,/login,500,9779,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:03:11:23 +0000,10.0.2.208,GET,/index.html,200,9124,Mozilla/5.0 (X11,legit,
04/Mar/2026:05:43:05 +0000,10.0.2.254,GET,/favicon.ico,200,12185,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:16:56:03 +0000,45.63.40.22,GET,/api/reports,200,194,Masscan/1.3,,
04/Mar/2026:10:57:48 +0000,10.0.3.138,GET,/api/users,200,8868,Mozilla/5.0 (X11,legit,
09/Mar/2026:06:16:06 +0000,10.0.1.246,GET,/favicon.ico,404,3166,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:07:35:31 +0000,10.0.5.177,GET,/index.html,200,7397,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:12:39:23 +0000,10.0.4.68,GET,/dashboard,500,5941,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:22:55:09 +0000,10.0.1.172,POST,/static/main.js,200,9734,Mozilla/5.0 (X11,legit,
02/Mar/2026:23:33:35 +0000,10.0.4.57,POST,/favicon.ico,200,6732,Mozilla/5.0 (X11,legit,
01/Mar/2026:00:33:34 +0000,10.0.0.8,GET,/favicon.ico,200,13794,Mozilla/5.0 (X11,legit,
10/Mar/2026:21:05:19 +0000,10.0.2.148,GET,/dashboard,200,3406,Mozilla/5.0 (X11,legit,
11/Mar/2026:03:03:12 +0000,10.0.0.98,GET,/api/data,500,10474,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:01:01:02 +0000,10.0.0.207,POST,/index.html,200,11195,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:16:10:57 +0000,10.0.1.181,GET,/api/reports,200,5370,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:20:35:11 +0000,10.0.2.91,GET,/,200,7076,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:22:29:50 +0000,10.0.5.84,GET,/api/data,200,5157,Mozilla/5.0 (X11,legit,
06/Mar/2026:03:51:12 +0000,10.0.2.254,POST,/login,301,12037,Mozilla/5.0 (X11,legit,
05/Mar/2026:13:06:51 +0000,10.0.3.21,GET,/,200,11582,Mozilla/5.0 (X11,legit,
05/Mar/2026:19:54:46 +0000,10.0.0.195,GET,/,200,12140,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:03:41:04 +0000,10.0.5.84,POST,/api/data,200,1698,Mozilla/5.0 (X11,legit,
13/Mar/2026:20:19:27 +0000,10.0.2.253,GET,/api/reports,200,822,Mozilla/5.0 (X11,legit,
11/Mar/2026:12:08:55 +0000,10.0.0.187,GET,/favicon.ico,200,6861,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:17:29:51 +0000,10.0.2.103,POST,/index.html,200,1144,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:00:00:16 +0000,10.0.1.246,POST,/static/main.js,500,10780,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:00:50:03 +0000,10.0.4.225,POST,/static/main.js,200,2149,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:01:05:42 +0000,10.0.1.168,GET,/dashboard,200,1421,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:12:31:23 +0000,10.0.2.208,GET,/api/reports,200,8435,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:15:10:43 +0000,10.0.5.29,POST,/login,200,2183,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:01:55:29 +0000,10.0.2.180,GET,/static/main.js,200,3199,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:21:02:49 +0000,10.0.4.68,GET,/api/data,200,933,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:19:15:12 +0000,10.0.0.207,GET,/dashboard,200,8355,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:03:57:21 +0000,10.0.0.12,POST,/static/main.js,404,2994,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:22:18:34 +0000,10.0.5.144,GET,/index.html,200,3787,Mozilla/5.0 (X11,legit,
01/Mar/2026:13:17:03 +0000,10.0.3.151,GET,/login,200,7007,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:13:25:23 +0000,10.0.0.156,POST,/api/users,200,9184,Mozilla/5.0 (X11,legit,
05/Mar/2026:13:55:27 +0000,10.0.5.166,GET,/,200,12549,Mozilla/5.0 (X11,legit,
05/Mar/2026:21:24:07 +0000,10.0.2.40,GET,/api/reports,200,745,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:03:51:21 +0000,10.0.0.8,GET,/static/main.js,200,3441,Mozilla/5.0 (X11,legit,
11/Mar/2026:13:09:09 +0000,10.0.2.180,GET,/login,200,9356,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:02:00:58 +0000,10.0.5.159,POST,/static/main.js,200,1596,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:12:54:59 +0000,10.0.5.190,POST,/favicon.ico,200,3711,Mozilla/5.0 (X11,legit,
14/Mar/2026:16:45:33 +0000,10.0.2.103,POST,/favicon.ico,500,2371,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:00:09:29 +0000,10.0.2.91,GET,/dashboard,200,14439,Mozilla/5.0 (X11,legit,
08/Mar/2026:13:28:13 +0000,10.0.2.148,GET,/index.html,200,7558,Mozilla/5.0 (X11,legit,
12/Mar/2026:04:02:27 +0000,10.0.2.208,POST,/index.html,200,2503,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:21:01:06 +0000,10.0.1.222,GET,/api/reports,404,7512,Mozilla/5.0 (X11,legit,
12/Mar/2026:03:23:20 +0000,10.0.2.117,GET,/api/data,301,2382,Mozilla/5.0 (X11,legit,
11/Mar/2026:06:17:58 +0000,10.0.2.63,GET,/api/reports,200,2309,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:04:37:48 +0000,10.0.5.177,GET,/api/users,200,13211,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:12:36:51 +0000,10.0.3.98,GET,/api/users,200,8769,Mozilla/5.0 (X11,legit,
07/Mar/2026:19:54:12 +0000,10.0.5.166,GET,/api/reports,200,13771,Mozilla/5.0 (X11,legit,
14/Mar/2026:08:34:41 +0000,10.0.2.57,GET,/api/users,200,10081,Mozilla/5.0 (X11,legit,
05/Mar/2026:00:24:28 +0000,10.0.2.27,GET,/api/data,200,10789,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:15:41:17 +0000,10.0.1.172,GET,/index.html,200,1128,Mozilla/5.0 (X11,legit,
07/Mar/2026:14:01:07 +0000,10.0.0.98,POST,/api/data,200,1292,Mozilla/5.0 (X11,legit,
08/Mar/2026:17:46:30 +0000,10.0.2.117,POST,/favicon.ico,200,4483,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:12:27:38 +0000,10.0.4.187,GET,/,200,6998,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:09:42:08 +0000,10.0.5.144,GET,/favicon.ico,500,13628,Mozilla/5.0 (X11,legit,
04/Mar/2026:19:38:59 +0000,10.0.5.140,GET,/,200,9092,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:04:38:08 +0000,10.0.1.64,GET,/index.html,200,5366,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:11:14:27 +0000,10.0.2.180,GET,/api/users,200,522,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:08:48:49 +0000,10.0.0.190,GET,/static/main.js,200,3125,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:10:58:07 +0000,10.0.2.207,GET,/dashboard,200,4257,Mozilla/5.0 (X11,legit,
07/Mar/2026:22:54:31 +0000,10.0.0.98,POST,/favicon.ico,200,9244,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:01:31:25 +0000,10.0.3.57,GET,/api/reports,200,5818,Mozilla/5.0 (X11,legit,
02/Mar/2026:02:23:00 +0000,10.0.5.214,GET,/dashboard,200,13595,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:16:47:32 +0000,10.0.4.109,GET,/api/reports,200,11360,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:06:44:27 +0000,10.0.0.98,GET,/api/reports,200,9859,Mozilla/5.0 (X11,legit,
14/Mar/2026:14:41:05 +0000,45.74.250.5,GET,/static/main.js,404,283,Masscan/1.3,,
12/Mar/2026:18:54:06 +0000,10.0.5.27,POST,/api/data,200,11055,Mozilla/5.0 (X11,legit,
10/Mar/2026:07:24:13 +0000,10.0.5.167,GET,/static/main.js,200,7143,Mozilla/5.0 (X11,legit,
05/Mar/2026:07:45:24 +0000,10.0.0.219,GET,/,200,5380,Mozilla/5.0 (X11,legit,
08/Mar/2026:22:00:08 +0000,10.0.2.208,POST,/dashboard,200,2905,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:15:47:18 +0000,10.0.1.246,GET,/,200,8594,Mozilla/5.0 (X11,legit,
01/Mar/2026:06:51:37 +0000,10.0.2.40,POST,/,200,12113,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:01:24:33 +0000,10.0.3.138,GET,/static/main.js,200,8895,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:03:34:42 +0000,10.0.0.59,POST,/api/data,200,7637,Mozilla/5.0 (X11,legit,
13/Mar/2026:23:27:46 +0000,10.0.3.88,GET,/favicon.ico,200,4705,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:16:17:16 +0000,10.0.0.98,GET,/,200,8421,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:14:02:23 +0000,10.0.0.195,GET,/api/users,200,2332,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:09:31:59 +0000,10.0.1.130,GET,/index.html,200,1342,Mozilla/5.0 (X11,legit,
04/Mar/2026:13:05:05 +0000,10.0.1.234,GET,/api/reports,200,678,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:07:24:55 +0000,10.0.2.155,GET,/api/data,200,14575,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:15:58:52 +0000,10.0.0.195,GET,/api/data,500,8021,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:13:17:38 +0000,10.0.2.207,GET,/index.html,200,10409,Mozilla/5.0 (X11,legit,
02/Mar/2026:23:57:47 +0000,10.0.2.155,GET,/login,200,4641,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:11:56:12 +0000,10.0.0.40,POST,/dashboard,200,6110,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:17:28:46 +0000,10.0.5.59,GET,/static/main.js,404,4839,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:01:24:09 +0000,10.0.1.64,POST,/index.html,200,2483,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:13:22:05 +0000,10.0.3.98,GET,/api/reports,200,11078,Mozilla/5.0 (X11,legit,
11/Mar/2026:18:58:30 +0000,10.0.5.159,POST,/api/users,200,4818,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:22:44:49 +0000,185.132.5.175,GET,/.git/config,404,1509,curl/7.88.0,,
07/Mar/2026:04:55:48 +0000,10.0.3.24,GET,/favicon.ico,200,11675,Mozilla/5.0 (X11,legit,
13/Mar/2026:19:48:42 +0000,10.0.2.103,GET,/api/reports,200,1007,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:05:22:45 +0000,10.0.0.250,GET,/login,200,6921,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:06:53:07 +0000,10.0.5.159,GET,/,200,13432,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:05:52:43 +0000,10.0.0.59,POST,/api/data,200,3215,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:08:49:11 +0000,10.0.4.23,POST,/api/data,200,3150,Mozilla/5.0 (X11,legit,
13/Mar/2026:07:55:44 +0000,10.0.3.230,POST,/,200,9842,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:14:40:20 +0000,10.0.4.103,GET,/static/main.js,200,10689,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:12:32:09 +0000,10.0.2.42,GET,/index.html,200,13883,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:23:58:58 +0000,10.0.4.109,GET,/api/reports,200,13870,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:17:41:27 +0000,10.0.5.167,GET,/api/data,200,7856,Mozilla/5.0 (X11,legit,
07/Mar/2026:03:17:26 +0000,10.0.1.131,GET,/login,200,11504,Mozilla/5.0 (X11,legit,
08/Mar/2026:23:11:44 +0000,10.0.2.63,GET,/favicon.ico,301,8763,Mozilla/5.0 (X11,legit,
14/Mar/2026:12:16:48 +0000,10.0.0.156,GET,/api/users,301,14331,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:22:44:30 +0000,10.0.3.21,GET,/,200,10588,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:16:10:03 +0000,10.0.5.144,GET,/dashboard,200,13349,Mozilla/5.0 (X11,legit,
01/Mar/2026:19:25:45 +0000,10.0.2.253,GET,/,200,8382,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:10:04:47 +0000,10.0.2.103,GET,/dashboard,200,9517,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:15:16:22 +0000,10.0.2.103,GET,/api/users,200,7529,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:09:48:03 +0000,10.0.4.109,GET,/dashboard,200,6213,Mozilla/5.0 (X11,legit,
13/Mar/2026:13:59:18 +0000,10.0.5.44,GET,/,200,8711,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:17:59:53 +0000,10.0.4.68,GET,/api/reports,200,8038,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:19:38:17 +0000,10.0.0.187,POST,/api/data,200,693,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:10:13:56 +0000,10.0.1.64,GET,/static/main.js,200,9671,Mozilla/5.0 (X11,legit,
04/Mar/2026:07:32:55 +0000,10.0.4.68,GET,/,200,13267,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:06:04:53 +0000,10.0.5.29,POST,/api/users,200,14740,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:19:44:50 +0000,10.0.1.42,GET,/dashboard,200,9849,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:01:27:53 +0000,10.0.3.24,GET,/favicon.ico,200,12375,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:07:28:54 +0000,10.0.5.159,GET,/api/users,200,10600,Mozilla/5.0 (X11,legit,
11/Mar/2026:13:37:13 +0000,10.0.3.57,POST,/api/users,200,3374,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:23:05:37 +0000,10.0.0.195,GET,/login,200,7828,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:08:43:18 +0000,10.0.0.8,GET,/api/data,200,7593,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:14:38:27 +0000,10.0.1.64,GET,/,200,13635,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:04:37:53 +0000,10.0.0.190,GET,/favicon.ico,500,7641,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:10:52:25 +0000,45.100.0.154,GET,/index.html,404,144,Masscan/1.3,,
01/Mar/2026:01:31:32 +0000,10.0.1.222,GET,/favicon.ico,200,13559,Mozilla/5.0 (X11,legit,
14/Mar/2026:01:43:36 +0000,10.0.1.181,GET,/,301,8264,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:03:53:21 +0000,10.0.1.246,POST,/,200,2844,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:07:16:14 +0000,185.147.82.139,GET,/../../../etc/passwd,500,1278,python-requests/2.31,,
03/Mar/2026:17:49:24 +0000,10.0.3.88,GET,/favicon.ico,200,596,Mozilla/5.0 (X11,legit,
10/Mar/2026:19:15:55 +0000,10.0.3.230,GET,/login,200,1361,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:17:50:57 +0000,10.0.1.36,POST,/api/users,200,11126,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:14:40:14 +0000,10.0.5.29,POST,/favicon.ico,200,1090,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:11:24:47 +0000,10.0.3.21,GET,/,200,7883,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:00:51:33 +0000,10.0.2.253,POST,/,200,3359,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:13:53:21 +0000,10.0.2.207,GET,/api/reports,200,9148,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:02:35:32 +0000,10.0.5.166,GET,/index.html,200,221,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:21:48:05 +0000,10.0.4.51,GET,/api/reports,200,8128,Mozilla/5.0 (X11,legit,
07/Mar/2026:00:15:53 +0000,10.0.1.246,GET,/api/reports,200,13722,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:14:19:53 +0000,10.0.5.177,GET,/index.html,200,1249,Mozilla/5.0 (X11,legit,
05/Mar/2026:19:39:05 +0000,10.0.5.81,GET,/api/reports,200,13557,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:18:07:19 +0000,10.0.0.12,GET,/dashboard,200,11433,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:17:42:32 +0000,10.0.1.130,GET,/api/reports,200,1494,Mozilla/5.0 (X11,legit,
03/Mar/2026:17:28:20 +0000,10.0.3.230,GET,/api/users,200,3054,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:00:59:08 +0000,10.0.2.40,GET,/index.html,200,9565,Mozilla/5.0 (X11,legit,
13/Mar/2026:13:46:30 +0000,10.0.1.36,GET,/api/reports,200,4934,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:21:02:45 +0000,10.0.0.92,GET,/,200,10165,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:15:21:39 +0000,185.108.197.98,GET,/../../../etc/passwd,200,907,Nikto/2.1.6,,
06/Mar/2026:04:54:17 +0000,10.0.3.102,GET,/static/main.js,200,10594,Mozilla/5.0 (X11,legit,
11/Mar/2026:05:12:49 +0000,10.0.0.98,POST,/favicon.ico,500,8730,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:20:57:13 +0000,10.0.5.29,GET,/,200,5292,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:20:23:22 +0000,10.0.2.208,GET,/index.html,200,11449,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:18:21:20 +0000,10.0.2.42,POST,/api/data,301,10840,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:22:40:38 +0000,45.63.40.22,GET,/api/data,200,93,Masscan/1.3,,
05/Mar/2026:08:54:20 +0000,10.0.3.138,GET,/favicon.ico,200,2666,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:22:30:13 +0000,10.0.3.151,GET,/static/main.js,301,5935,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:04:40:42 +0000,10.0.0.40,POST,/login,200,12394,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:03:30:57 +0000,10.0.1.64,GET,/login,200,11878,Mozilla/5.0 (X11,legit,
07/Mar/2026:23:16:07 +0000,10.0.3.24,GET,/api/data,404,5719,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:01:34:42 +0000,10.0.2.17,GET,/login,301,8696,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:14:27:34 +0000,10.0.1.131,GET,/static/main.js,200,7259,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:03:09:13 +0000,10.0.5.81,GET,/favicon.ico,200,11654,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:17:14:32 +0000,10.0.5.159,GET,/api/users,200,10997,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:21:29:46 +0000,10.0.2.91,GET,/index.html,200,3385,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:10:15:40 +0000,10.0.5.84,GET,/api/reports,200,7585,Mozilla/5.0 (X11,legit,
05/Mar/2026:18:56:53 +0000,10.0.1.168,POST,/api/data,200,1795,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:05:35:06 +0000,10.0.1.36,POST,/static/main.js,200,1889,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:05:57:27 +0000,10.0.4.103,POST,/dashboard,200,1987,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:09:06:20 +0000,10.0.1.246,GET,/login,500,1885,Mozilla/5.0 (X11,legit,
14/Mar/2026:02:37:56 +0000,10.0.5.44,GET,/api/data,200,2202,Mozilla/5.0 (X11,legit,
03/Mar/2026:08:05:09 +0000,10.0.2.254,POST,/api/reports,200,4995,Mozilla/5.0 (X11,legit,
03/Mar/2026:23:31:55 +0000,10.0.0.98,POST,/api/data,200,13898,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:17:00:49 +0000,10.0.2.148,POST,/,200,6168,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:18:41:35 +0000,10.0.0.40,GET,/api/reports,200,8672,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:07:18:04 +0000,10.0.4.103,GET,/dashboard,200,4348,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:17:26:27 +0000,10.0.4.109,GET,/login,200,7068,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:12:50:08 +0000,10.0.2.148,GET,/dashboard,200,12547,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:04:44:39 +0000,10.0.2.117,GET,/dashboard,200,9848,Mozilla/5.0 (X11,legit,
04/Mar/2026:07:32:55 +0000,10.0.4.103,GET,/api/data,200,3152,Mozilla/5.0 (X11,legit,
05/Mar/2026:22:28:04 +0000,10.0.0.40,POST,/static/main.js,200,3870,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:05:39:40 +0000,10.0.3.88,GET,/api/data,200,7406,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:22:24:54 +0000,10.0.2.180,GET,/api/users,200,1149,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:04:38:02 +0000,10.0.4.57,GET,/api/reports,404,5730,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:19:32:19 +0000,10.0.3.102,GET,/dashboard,200,14863,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:08:42:04 +0000,10.0.0.156,GET,/static/main.js,200,5797,Mozilla/5.0 (X11,legit,
04/Mar/2026:21:33:21 +0000,10.0.3.151,GET,/static/main.js,200,10678,Mozilla/5.0 (X11,legit,
12/Mar/2026:07:44:10 +0000,10.0.2.253,POST,/api/data,200,893,Mozilla/5.0 (X11,legit,
11/Mar/2026:05:13:42 +0000,10.0.2.180,POST,/index.html,200,4226,Mozilla/5.0 (X11,legit,
11/Mar/2026:15:10:14 +0000,10.0.2.180,POST,/,200,3077,Mozilla/5.0 (X11,legit,
04/Mar/2026:07:54:28 +0000,10.0.2.208,GET,/index.html,500,10864,Mozilla/5.0 (X11,legit,
13/Mar/2026:16:38:35 +0000,10.0.0.187,GET,/,200,3204,Mozilla/5.0 (X11,legit,
01/Mar/2026:18:21:28 +0000,10.0.0.207,GET,/api/users,200,5617,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:12:19:38 +0000,10.0.0.190,GET,/favicon.ico,200,9787,Mozilla/5.0 (X11,legit,
05/Mar/2026:09:03:22 +0000,10.0.5.150,POST,/static/main.js,200,3632,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:10:58:20 +0000,10.0.2.103,GET,/static/main.js,200,6590,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:02:21:28 +0000,10.0.4.57,GET,/api/data,200,1874,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:11:53:30 +0000,10.0.4.187,GET,/api/reports,301,8850,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:17:03:52 +0000,10.0.4.76,GET,/login,200,2869,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:05:54:30 +0000,10.0.5.167,POST,/,200,260,Mozilla/5.0 (X11,legit,
08/Mar/2026:09:36:08 +0000,10.0.0.221,GET,/,200,14104,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:18:04:26 +0000,10.0.2.63,POST,/api/data,200,14687,Mozilla/5.0 (X11,legit,
